,Initial Comp.,,,,,,MC/MD comp.,,,,,MC/MD adsorption,,,,,Disorder,Gamma_sum,MC/MD comp. std,,,,,MC/MD adsorption std,,,,,Disorder std,V_tot,V_free,difference,,,,
#,Co,Ni,Cr,Fe,Mn,Temp,Co,Ni,Cr,Fe,Mn,Co,Ni,Cr,Fe,Mn,,,Co,Ni,Cr,Fe,Mn,Co,Ni,Cr,Fe,Mn,,,,Co,Ni,Cr,Fe,Mn
,,,,,,1100,0.154335,0.256257,0.08723196,0.363642,0.1385342,-0.009941735,-0.02093,0.04199826,-0.0476015,0.03647358,0.4079476,-0.000000024800,0.002646796,0.002013205,0.002542423,0.003682959,0.002161313,0.016113088,0.009012545,0.006408506,0.012015848,0.014562641,0.009105518,12.176458,-0.030197616,-0.062029184,0.02093,0.115159108,-0.059746429,-0.006943483
,,,,,,1200,0.1526234,0.2559032,0.08904622,0.3642424,0.1381848,-0.002415956,-0.02032,0.03303784,-0.04814966,0.03785254,0.4193204,0.000000006000,0.003569395,0.001166107,0.003984126,0.005103408,0.002892534,0.008853581,0.008593968,0.017156077,0.021179541,0.013730049,0.007050987,12.233528,0.007340117,-0.051792597,0.02032,0.078849445,-0.028276081,-0.01223172
,,,,,,1300,0.1506718,0.2567882,0.0919266,0.3601038,0.1405096,0.00264306,-0.02553,0.03261308,-0.0425449,0.032820306,0.405176,-0.000000014000,0.003540665,0.001038636,0.003008054,0.001510144,0.00338955,0.014749665,0.006281604,0.013369215,0.006780102,0.023472522,0.01003505,12.294953,-0.017212934,-0.020409732,0.02553,-0.004138953,0.02309536,-0.020151896
208,0.15,0.25,0.15,0.35,0.10,1000,0.1638954,0.254314,0.1133184,0.3862452,0.08222708,-0.04957778,-0.01338,0.1422512,-0.1448716,0.06557854,0.3957958,-0.000000044800,0.001791535,0.001695199,0.004882267,0.004976405,0.00183284,0.01362008,0.010710273,0.011622228,0.017581845,0.006059007,0.013041239,12.107795,-0.054242922,-0.028366672,0.01338,0.032233546,0.025688031,-0.035829588
,,,,,,1100,0.1576384,0.254356,0.1272964,0.3728334,0.08787566,-0.03249914,-0.01619,0.10103384,-0.10317568,0.05083304,0.4090806,-0.000000106000,0.003157503,0.002423618,0.00430884,0.004849014,0.001406912,0.013306067,0.014181529,0.016305416,0.025935356,0.004804131,0.012395066,12.154764,-0.128840498,-0.040878965,0.01619,0.059196292,-0.006271132,-0.020725566
,,,,,,1200,0.1549724,0.2545926,0.1380574,0.3614514,0.09092614,-0.010894142,-0.01384,0.04347642,-0.05063956,0.03190026,0.3972326,0.000000019400,0.001875354,0.001722159,0.003293817,0.002854067,0.00121078,0.009862266,0.011167722,0.010514506,0.012827423,0.009038038,0.021188632,12.210801,0.023688954,-0.026041751,0.01384,0.03275983,-0.001434382,-0.014443091
,,,,,,1300,0.1531562,0.2575218,0.1379818,0.3604618,0.09087884,-0.006360246,-0.03116,0.03880516,-0.03393348,0.0326496,0.3805154,0.000000014000,0.004304902,0.002320134,0.002876878,0.003981746,0.002741117,0.018589891,0.010422982,0.013443113,0.015070133,0.018585909,0.009289617,12.267917,0.017175084,-0.003465713,0.03116,-0.023057383,0.023176802,-0.025643264
209,0.10,0.25,0.15,0.35,0.15,1000,0.1095764,0.2575198,0.113264,0.3883692,0.1312706,-0.04169244,-0.02570,0.158984,-0.1657626,0.0741748,0.4055236,0.000000204000,0.003727455,0.002073663,0.003067014,0.004304336,0.003201282,0.018302402,0.012746241,0.01493168,0.016784457,0.007741962,0.005769542,12.191375,0.24870405,-0.052808727,0.02570,0.052564247,0.021262431,-0.038106669
,,,,,,1100,0.1051142,0.2578972,0.1260436,0.3748126,0.1361318,-0.014176658,-0.02836,0.0875897,-0.09569034,0.0506417,0.4044868,-0.000000038000,0.002813985,0.003070558,0.002510768,0.003476587,0.003812399,0.017453081,0.011329034,0.012645073,0.021133089,0.006910154,0.014900911,12.244958,-0.04653084,-0.053495948,0.02836,0.060181771,-0.005246457,-0.022875227
,,,,,,1200,0.106518,0.2561162,0.1284692,0.3725072,0.1363898,-0.020663426,-0.02172,0.0782298,-0.0854329,0.0495853,0.4077808,0.000000002000,0.002960337,0.001407764,0.003504082,0.004211663,0.003334872,0.019289441,0.010957292,0.024362804,0.021808033,0.023683915,0.010126966,12.302462,0.002460492,-0.02452116,0.02172,0.015031878,0.021729568,-0.028229516
,,,,,,1300,0.10250564,0.2570962,0.1364022,0.3659588,0.1380372,-0.001241974,-0.02789,0.04463216,-0.05821238,0.0427082,0.4338324,0.000000026000,0.003642049,0.001908021,0.003234452,0.004321451,0.004125994,0.02012531,0.003256095,0.011589368,0.015252438,0.014642394,0.004141429,12.361488,0.032139869,-0.025752059,0.02789,-0.001369612,0.028661459,-0.023460281
210,0.25,0.15,0.10,0.35,0.15,1000,0.2619228,0.1525434,0.07723304,0.3748228,0.133478,-0.03682312,-0.01387,0.0866093,-0.09818076,0.06226876,0.4194026,-0.000000036000,0.002873236,0.001460106,0.003123969,0.002919975,0.00225116,0.019001731,0.012031309,0.014769176,0.01388411,0.017200507,0.012038998,12.086905,-0.043512858,-0.081300105,0.01387,0.17781877,-0.082439507,-0.017184831
,,,,,,1100,0.2572574,0.1533012,0.08567052,0.3667464,0.1370244,-0.0281506,-0.01687,0.06094994,-0.06484418,0.04891812,0.419246,-0.000000011600,0.002683306,0.003628653,0.002544455,0.00418267,0.001753473,0.005573167,0.014178183,0.009032554,0.016246947,0.013232673,0.012414799,12.135308,-0.014076957,-0.057852932,0.01687,0.126849367,-0.063434035,-0.013630358
,,,,,,1200,0.254409,0.1548614,0.09007652,0.3620654,0.1385876,-0.016934682,-0.01749,0.0340515,-0.04280216,0.0431785,0.4380314,0.000000016000,0.001482956,0.00233202,0.00184526,0.002397861,0.002528918,0.008700571,0.016189583,0.009000235,0.020736793,0.010199372,0.009462531,12.191575,0.01950652,-0.051905873,0.01749,0.108036461,-0.054252459,-0.010642095
,,,,,,1300,0.2545182,0.155397,0.09040922,0.3598212,0.1398542,-0.017181452,-0.01952,0.03475074,-0.03608548,0.03803894,0.428665,0.000000048000,0.004300484,0.001266851,0.003380936,0.003353106,0.002202382,0.024113354,0.009323832,0.014539347,0.012219387,0.007986776,0.017353515,12.253709,0.058817803,-0.008148678,0.01952,0.00584512,0.008356067,-0.019977456
211,0.25,0.10,0.15,0.35,0.15,1000,0.2825672,0.1026787,0.08451264,0.4063518,0.1238898,-0.128548,-0.00915,0.2543358,-0.2191694,0.10253052,0.453109,-0.000000020000,0.002849414,0.003409293,0.003098606,0.003714986,0.002710544,0.005890535,0.017205505,0.014727921,0.011117036,0.008851,0.01605148,12.132098,-0.024264196,-0.046943518,0.00915,0.138515677,-0.049171773,-0.035550914
,,,,,,1100,0.2672692,0.1037276,0.1129456,0.3842866,0.1317708,-0.06457294,-0.01622,0.1469418,-0.1330874,0.06693546,0.4281772,0.000000194000,0.001901784,0.002120234,0.00387458,0.00289205,0.001256864,0.012910691,0.009720667,0.020742083,0.011647029,0.008554764,0.01742443,12.185944,0.236407314,-0.032523142,0.01622,0.065079457,-0.011735863,-0.027096359
,,,,,,1200,0.2635396,0.10282568,0.1234806,0.3754834,0.1346704,-0.05020262,-0.00894,0.09425966,-0.09263952,0.05752232,0.4180266,-0.000000026000,0.003031788,0.00182555,0.002375329,0.002338622,0.002539238,0.017053641,0.009801089,0.020221739,0.019567594,0.008770593,0.007328944,12.234419,-0.031809489,-0.002994181,0.00894,0.015539354,0.017640194,-0.032379689
,,,,,,1300,0.2599158,0.1039294,0.1291004,0.3714658,0.135588,-0.04528904,-0.01445,0.09747236,-0.09833906,0.0606022,0.4480234,0.000000152000,0.001734465,0.001315355,0.001642166,0.003986121,0.001320389,0.011685756,0.010854194,0.008898509,0.013693373,0.010200968,0.002537829,12.284607,0.186726026,0.013725505,0.01445,-0.046886404,0.063785812,-0.038096027
212,0.25,0.15,0.15,0.35,0.10,1000,0.27757,0.1520636,0.09448238,0.395619,0.08026546,-0.1241774,-0.00438,0.2535536,-0.2084032,0.083408,0.440152,0.000000048000,0.002021457,0.001219127,0.003870149,0.003812664,0.001959717,0.015158574,0.010375244,0.021544952,0.018325113,0.011458891,0.008393045,12.078474,0.057976675,-0.029261304,0.00438,0.089930929,-0.02621738,-0.024845261
,,,,,,1100,0.2661622,0.1530828,0.1179174,0.3777528,0.0850844,-0.03590956,-0.00919,0.07742092,-0.07568832,0.04336434,0.4206302,-0.000000082000,0.003640894,0.001594863,0.003496565,0.0014047,0.001991924,0.013432314,0.010291349,0.014150611,0.012527609,0.015305287,0.011816971,12.124658,-0.099422196,-0.051813148,0.00919,0.11413242,-0.055154126,-0.00737119
,,,,,,1200,0.2613074,0.1537022,0.1271204,0.3710864,0.08678352,-0.04336526,-0.01673,0.09455124,-0.08451484,0.0500557,0.4292268,0.000000010000,0.003269916,0.002365915,0.003497115,0.003083103,0.001904305,0.013627644,0.016158243,0.025428756,0.018624381,0.017657853,0.006592868,12.172143,0.012172143,-0.018590098,0.01673,0.033325569,-0.002832707,-0.020773475
,,,,,,1300,0.2559148,0.1546244,0.1400666,0.3590236,0.09037016,-0.013556284,-0.01755,0.03099356,-0.03285514,0.03296482,0.4089522,0.000000018000,0.002115457,0.00122133,0.003714642,0.003932067,0.00223018,0.007071334,0.007058758,0.011737447,0.010113265,0.007999583,0.010200658,12.229017,0.022012231,-0.005426324,0.01755,-0.000570688,0.01207449,-0.019429395
213,0.15,0.15,0.35,0.10,0.25,1000,0.1682028,0.1607038,0.311829,0.1190806,0.2401838,-0.08728144,-0.03931,0.175477,-0.08604732,0.03716126,0.4074334,0.000000020000,0.004238676,0.003158561,0.003912698,0.00253668,0.002673803,0.013436115,0.014054772,0.012094203,0.015337104,0.009492542,0.012939647,12.29146,0.02458292,-0.010470207,0.03931,0.0433477,-0.063423104,0.000147477
,,,,,,1100,0.1606844,0.161139,0.3256604,0.1127768,0.239739,-0.05538068,-0.04115,0.1165822,-0.0616105,0.04156122,0.447198,-0.000000260000,0.003690055,0.002514957,0.002051683,0.002622777,0.002810781,0.017403112,0.01400326,0.01188922,0.011608806,0.014548517,0.008648675,12.347863,-0.321044438,-0.065339236,0.04115,0.147024608,-0.118448795,0.007970881
,,,,,,1200,0.1586132,0.1601664,0.3312484,0.1105426,0.2394294,-0.03166072,-0.03926,0.07830382,-0.0432949,0.03591576,0.4475068,0.000000020000,0.002279919,0.000388522,0.0018304,0.00134857,0.000743287,0.012694114,0.007123076,0.008988656,0.008401146,0.009532802,0.008709308,12.398589,0.024797178,-0.044589598,0.03926,0.079078006,-0.064206347,0.000122753
,,,,,,1300,0.1538182,0.1599068,0.3377132,0.1083814,0.2401802,-0.018462868,-0.03496,0.0613508,-0.03956464,0.031640888,0.4343174,0.000000000000,0.000716932,0.003662486,0.002189484,0.003215818,0.003956605,0.00938266,0.013765571,0.005728108,0.010581929,0.017695067,0.008467726,12.458488,0,-0.008687335,0.03496,-0.017837963,0.009842756,-0.012281613
214,0.15,0.10,0.35,0.15,0.25,1000,0.183324,0.1101606,0.2789934,0.1922992,0.2352228,-0.1495874,-0.04641,0.3250806,-0.1836586,0.05457632,0.4599138,-0.000000160000,0.003558512,0.002878144,0.00376399,0.002179786,0.001052539,0.007782361,0.01494274,0.010629804,0.01470464,0.008198525,0.014482672,12.349177,-0.197586832,-0.037485888,0.04641,0.093697573,-0.102392065,0.016823684
,,,,,,1100,0.1750076,0.1094068,0.2966588,0.180573,0.2383538,-0.1208372,-0.03547,0.2604016,-0.1447394,0.04065004,0.4686148,0.000000200000,0.001541333,0.002023543,0.005011318,0.001313264,0.00238471,0.010151218,0.009163593,0.027077777,0.010776867,0.01398145,0.0128277,12.395062,0.24790124,-0.026482382,0.03547,0.061288854,-0.074994517,0.019796062
,,,,,,1200,0.1666228,0.108985,0.3141888,0.1730638,0.2371398,-0.06768518,-0.02998,0.1408124,-0.09183866,0.04868912,0.4485948,0.000000020000,0.001809053,0.001361281,0.003276681,0.002000182,0.001522186,0.012473126,0.010080742,0.019077964,0.011122585,0.009467781,0.010807047,12.451239,0.024902478,-0.009415954,0.02998,0.018325523,-0.016862107,-0.012248482
,,,,,,1300,0.1576304,0.1075278,0.3310244,0.1644898,0.239327,-0.03931236,-0.03283,0.09419632,-0.0677371,0.04568042,0.5203468,-0.000000120000,0.003243491,0.002031399,0.003631697,0.002869215,0.001372976,0.012152414,0.011812075,0.023045393,0.013810674,0.008186238,0.005384088,12.514477,-0.150173724,-0.01553931,0.03283,-0.00628715,0.007689853,-0.006568795
215,0.10,0.15,0.35,0.15,0.25,1000,0.1130672,0.1612394,0.3108428,0.1768296,0.2380208,-0.0439749,-0.03896,0.1309218,-0.0963968,0.04841458,0.4559388,-0.000000020000,0.001531978,0.001866196,0.002538849,0.001537314,0.002632626,0.013395027,0.009656048,0.019214905,0.007184059,0.003920891,0.006894429,12.370053,-0.024740106,-0.136332938,0.03896,0.272711384,-0.179308927,0.020403264
,,,,,,1100,0.112488,0.1605976,0.312405,0.1759064,0.2386028,-0.05411092,-0.04262,0.1684906,-0.11422194,0.04246008,0.4739078,-0.000000020000,0.002153971,0.001459484,0.004942618,0.002543458,0.003674037,0.009073681,0.006745528,0.018737813,0.021761325,0.0138608,0.00599681,12.423764,-0.024847528,-0.099782568,0.04262,0.167554788,-0.11531726,0.020683335
,,,,,,1200,0.1061402,0.1612692,0.3280802,0.1655644,0.2389464,-0.023281672,-0.04208,0.0865853,-0.0607015,0.03947284,0.4247994,-0.000000072000,0.002576732,0.002060821,0.005459246,0.003690031,0.003890654,0.01406753,0.008234987,0.0170702,0.015807403,0.012869236,0.013759053,12.478142,-0.089842622,-0.035211459,0.04208,0.03414542,-0.021764839,-0.011826982
,,,,,,1300,0.1040872,0.1594374,0.3334754,0.1635504,0.2394494,-0.01598869,-0.03191,0.06591462,-0.05389296,0.03587438,0.3991914,0.000000010000,0.001310024,0.002358181,0.003111543,0.001321171,0.001537122,0.007530667,0.009142559,0.014759131,0.00897235,0.00487575,0.007154649,12.538598,0.012538598,0.000149059,0.03191,-0.040528906,0.036552992,-0.024580035
216,0.15,0.15,0.35,0.25,0.10,1000,0.199435,0.1656074,0.2231634,0.33623,0.07556394,-0.2096164,-0.05712,0.5290272,-0.3617834,0.09949408,0.458353,-0.000000220000,0.002741391,0.000470587,0.005033629,0.002521443,0.001235771,0.014124719,0.005709012,0.025753748,0.011897009,0.010878098,0.00746651,12.237199,-0.269218378,0.025199594,0.05712,-0.116195769,0.079794717,-0.029107971
,,,,,,1100,0.1891542,0.161585,0.2516702,0.3193872,0.07820304,-0.1584108,-0.04334,0.3936968,-0.2784562,0.0865145,0.4346558,-0.000000120000,0.001250417,0.001576284,0.001016331,0.002057815,0.00140932,0.012023565,0.00233102,0.02123575,0.019261294,0.009356566,0.006704475,12.276337,-0.147316044,0.053268296,0.04334,-0.164105191,0.121631331,-0.043373904
,,,,,,1200,0.1733096,0.1607996,0.290534,0.2917526,0.08360418,-0.08692116,-0.03430,0.2209268,-0.1585198,0.0588134,0.408538,0.000000100000,0.004161512,0.001185405,0.006369342,0.004278028,0.001219024,0.028111913,0.006226087,0.041825783,0.022035606,0.012682064,0.014201749,12.322519,0.12322519,0.041144444,0.03430,-0.126442956,0.093981655,-0.037177755
,,,,,,1300,0.1667298,0.1581812,0.3057414,0.283983,0.08536432,-0.0842763,-0.03139,0.2128908,-0.157836,0.06060646,0.4464042,-0.000000040000,0.000982987,0.001704222,0.004207973,0.002161251,0.00149715,0.006060342,0.004275826,0.018571953,0.010036614,0.008233903,0.010502207,12.365304,-0.049461216,0.053234148,0.03139,-0.163140449,0.12385352,-0.038472056
217,0.15,0.10,0.35,0.25,0.15,1000,0.2059882,0.11244,0.2101274,0.3492854,0.1221592,-0.246636,-0.05640,0.6255226,-0.4350178,0.1125352,0.5004442,0.000000020000,0.00316003,0.002099005,0.008550594,0.007216659,0.003362495,0.017482761,0.009453694,0.05457767,0.042284039,0.012616374,0.011477571,12.308058,0.024616116,-0.009420028,0.05640,-0.052321171,0.04348677,-0.014806648
,,,,,,1100,0.1940298,0.1109108,0.2408754,0.3295112,0.1246726,-0.1974872,-0.05007,0.4922274,-0.3475478,0.1028819,0.4813248,0.000000420000,0.002605583,0.000723043,0.001709779,0.002044684,0.001413662,0.006347062,0.006993525,0.013758764,0.009653481,0.015444103,0.01239649,12.34945,0.5186769,0.034381798,0.05007,-0.136066663,0.104268608,-0.035958782
,,,,,,1200,0.1839016,0.1072266,0.2705882,0.309091,0.1291926,-0.1564042,-0.03127,0.3719158,-0.2692342,0.08498838,0.4425024,0.000000080000,0.002571027,0.001590695,0.0034715,0.003808057,0.002336882,0.005800024,0.01357008,0.01575337,0.008708093,0.013963643,0.008695913,12.398556,0.099188448,0.084067323,0.03127,-0.222611376,0.167250304,-0.050799493
,,,,,,1300,0.1716798,0.1084858,0.2948308,0.29245,0.1325536,-0.10453418,-0.03580,0.2673908,-0.1990114,0.07195002,0.5033716,0.000000000000,0.003171597,0.001870591,0.002512355,0.004143614,0.002392072,0.023594049,0.011793077,0.011540753,0.014389144,0.013148044,0.01133019,12.450249,0,0.055148525,0.03580,-0.188241852,0.144947911,-0.036735901
218,0.10,0.15,0.35,0.25,0.15,1000,0.1318246,0.1660494,0.2438472,0.3354632,0.1228156,-0.1331674,-0.06129,0.4479442,-0.360877,0.10738666,0.4675092,0.000000380000,0.001845352,0.002372769,0.004876158,0.002938094,0.001045797,0.011357201,0.00929778,0.033150443,0.017402678,0.00516022,0.010621377,12.323915,0.46830877,-0.066833258,0.06129,-0.000227097,0.055059307,-0.031052684
,,,,,,1100,0.1269444,0.1626912,0.2617146,0.3212484,0.127401,-0.12471,-0.05392,0.411277,-0.3278368,0.09518912,0.4947378,-0.000000160000,0.002163448,0.003372783,0.00687813,0.002453328,0.002071003,0.007566718,0.021724167,0.026292431,0.010942488,0.008880731,0.008447464,12.37325,-0.197972,-0.055054348,0.05392,-0.018739402,0.059710025,-0.021430737
,,,,,,1200,0.1174206,0.1606164,0.2937236,0.2951322,0.1331076,-0.0650381,-0.04576,0.2228358,-0.1750752,0.0630346,0.4543346,0.000000320000,0.00212223,0.001062821,0.000809835,0.002291792,0.00149462,0.006436233,0.008007934,0.013533242,0.016175084,0.010175405,0.00878073,12.41836,0.39738752,-0.016551557,0.04576,-0.054433496,0.060046304,-0.024472532
,,,,,,1300,0.1101258,0.1592736,0.3115506,0.2830434,0.1360062,-0.04786912,-0.04014,0.1886238,-0.1546664,0.05405642,0.4516804,0.000000140000,0.002088927,0.001677129,0.002898821,0.002567844,0.00133516,0.01292773,0.011029391,0.024306038,0.017293459,0.009096174,0.013651502,12.47793,0.17469102,0.015128031,0.04014,-0.136150613,0.118824059,-0.0307106
219,0.15,0.25,0.35,0.10,0.15,1000,0.1708102,0.2654304,0.3114186,0.1167648,0.135576,-0.09415882,-0.05404,0.1679126,-0.07356886,0.05385848,0.42379,-0.000000120000,0.003002389,0.003639211,0.003270021,0.001601099,0.002851019,0.024890974,0.014602717,0.023519032,0.00835677,0.012106234,0.008983664,12.133979,-0.145607748,-0.03143176,0.05404,0.113231727,-0.118469615,-0.005924496
,,,,,,1100,0.163859,0.2627854,0.3250138,0.110327,0.1380146,-0.04623208,-0.04222,0.08192304,-0.03639964,0.04293266,0.3969742,0.000000060000,0.002773726,0.002415537,0.002254333,0.003273076,0.002520195,0.013519327,0.015701039,0.009963722,0.012949356,0.014989276,0.013363698,12.177825,0.07306695,-0.012109876,0.04222,0.045473809,-0.050620066,-0.018994608
,,,,,,1200,0.15779,0.2624526,0.3354002,0.1059578,0.1383998,-0.04075582,-0.04567,0.07252168,-0.03315863,0.04706224,0.437502,-0.000000010000,0.002836379,0.00119697,0.003916897,0.00283494,0.00165267,0.01429188,0.015133034,0.012314446,0.014106766,0.010270456,0.01983512,12.23601,-0.01223601,-0.027670744,0.04567,0.068711798,-0.063312325,-0.014721501
,,,,,,1300,0.157493,0.2626468,0.3341858,0.1077438,0.1379308,-0.019949531,-0.04692,0.05127244,-0.02940878,0.04500998,0.433571,0.000000008740,0.003862608,0.002583727,0.002318435,0.001245406,0.001335923,0.020293408,0.017434609,0.018384152,0.005340326,0.008300034,0.007509946,12.288194,0.010739882,-0.006960331,0.04692,-0.00814479,-4.99975E-05,-0.025822078
220,0.15,0.25,0.35,0.15,0.10,1000,0.170674,0.2645282,0.3056468,0.1752718,0.08387924,-0.07997104,-0.05458,0.1776534,-0.10767876,0.06457912,0.3951748,0.000000320000,0.00304799,0.001889449,0.006721409,0.004559625,0.001367505,0.019606975,0.007566175,0.018819829,0.016901926,0.009811583,0.010830229,12.111496,0.387567872,0.00308353,0.05458,-0.005534702,-0.009888657,-0.03523357
,,,,,,1100,0.1660282,0.2595904,0.3177664,0.1687686,0.08784648,-0.0744349,-0.02846,0.138768,-0.08097924,0.04511056,0.4153058,-0.000000040000,0.002358592,0.002564793,0.001576323,0.000926914,0.000992546,0.014959902,0.007622507,0.006526009,0.006718999,0.008236037,0.00773793,12.163231,-0.048652924,-0.006674904,0.02846,0.038345248,-0.039999755,-0.011830724
,,,,,,1200,0.15789,0.2606392,0.3314998,0.1611382,0.08883284,-0.02534048,-0.03423,0.0595587,-0.04059864,0.040611384,0.3800242,0.000000044000,0.002633799,0.002531539,0.003511926,0.001891231,0.002900009,0.00794173,0.016634422,0.016168214,0.008623153,0.021587263,0.010111717,12.206614,0.053709102,0.001861556,0.03423,-0.01109784,0.00749696,-0.02951444
,,,,,,1300,0.1563566,0.2596172,0.3379764,0.1569648,0.0890849,-0.018346368,-0.03180,0.03803796,-0.02340114,0.035511978,0.3960016,-0.000000030000,0.002726507,0.00275081,0.004540811,0.002519448,0.003301573,0.011617704,0.016779626,0.010471895,0.011322619,0.020845556,0.010021986,12.259751,-0.036779253,0.003533853,0.03180,-0.014298374,0.007185576,-0.024950011
221,0.10,0.25,0.35,0.15,0.15,1000,0.1185522,0.2663218,0.2989206,0.1822188,0.1339864,-0.07607876,-0.06063,0.210463,-0.1341432,0.06038742,0.4278552,-0.000000080000,0.002826922,0.00187318,0.006434518,0.00330374,0.000842044,0.011518039,0.011825072,0.031004255,0.016068194,0.011701359,0.012812376,12.214605,-0.09771684,-0.05643079,0.06063,0.086169983,-0.068474958,-0.009812682
,,,,,,1100,0.1098332,0.2642068,0.3193064,0.1698792,0.136775,-0.02476682,-0.05452,0.0995561,-0.06978004,0.04950764,0.4245744,0.000000040000,0.003244809,0.001975782,0.004503572,0.002743435,0.001349241,0.017295299,0.006868483,0.013628741,0.007961457,0.015092731,0.006210709,12.262396,0.049049584,-0.067854585,0.05452,0.102694147,-0.068369036,-0.011504526
